time	text	Annotator A	Annotator B	Annotator C
6月10日 15:51	更新nm呢修修服务器把沙雕	1	0	1
6月10日 15:12	时间锁定的触发几率改成伪随机吧秋梨膏，我打虚空满级被动永远不晕，对面玩一级晕就把我晕在原地一动不动的玩nmh啊！	1	0	1
6月10日 13:07	炸房还修复不修复？	0	0	0
6月10日 12:17	游廊崩了修复了吗	0	0	0
6月10日 12:13	文章审核中，请稍后再试。	0	0	0
6月10日 11:50	看不了~~	0	0	0
6月10日 11:44	慢hoho哥一手	0	0	0
6月10日 11:42	我要玩卡尔	0	0	0
6月10日 20:39	服务器啊啊啊啊啊啊啊	0	0	0
6月10日 13:57	+1点护甲我卡现在真是变着法的史诗级BUFF啊	0	0	0
6月10日 12:39	fg被官方疯狂针对	0	0	0
6月10日 11:59	作业抄完了？	0	0	0
6月10日 11:53	点开后怎么就这雕样了	1	0	1
6月10日 12:17	针对我胖头？绝活全砍？	0	0	0
6月10日 14:05	每次更新又得适应	0	0	0
6月10日 15:37	感觉NEC前几次削弱真的过分这次加强一点用的都没有	0	0	0
40分钟前	把自走棋搞炸了老子dota也不玩了以后！	0	0	0
今天 10:46	更新的好啊，游戏五分钟，排队两小时	0	0	0
今天 02:37	卡爆了，还玩nm	1	0	1
6月10日 21:24	麻烦把小鱼人这英雄删了然后加入近战兵这个英雄	0	0	0
6月10日 21:22	什么时候出新英雄	0	0	0
6月10日 17:28	能把你妈的服务器修好吗？唯独自走棋不能玩？搞针对？	1	1	1
6月10日 16:30	兔子的奔腾不是直接给到最大移速了	0	0	0
6月10日 16:24	真的不加强小鱼人吗	0	0	0
6月10日 13:45	卡尔史诗级加强了！	0	0	0
6月10日 15:09	建议下次直接给出翻译后的，这样就不会有铁憨憨在“新版本发布，稍后带来中文版”下面乱叫	1	0	1
6月10日 13:32	这摆明针对我龙神，昨天刚说要练一个体系龙神的陈	0	0	0
6月10日 13:03	Vs三秒一个锤	0	0	0
6月10日 13:00	不朽二不朽二不朽二不朽二	0	0	0
6月10日 12:55	亲儿子斧王又加强了	0	0	0
6月10日 12:53	小骷髅天怒大加强啊	0	0	0
6月10日 12:45	Tk好强	0	0	0
6月10日 12:42	沙王那段打错字了	0	0	0
6月10日 12:35	不是，影魔基础护甲+1又没有马	0	0	0
6月10日 12:31	？？？能把服务器搞搞好么.sbwm	1	0	1
6月10日 12:26	这种节奏也带，司妈？	1	1	1
6月10日 12:25	你们游戏能玩么？我这打开英雄啥都没有，这就特么在这验证1个小时了	0	0	0
6月10日 12:19	巨龙输醒	0	0	0
6月10日 12:17	卡尔史诗级加强	0	0	0
6月10日 12:06	看了一下削弱了ob战队的英雄勺	0	0	0
6月10日 12:02	农骑王来了	0	0	0
6月10日 11:59	那今天可以下棋了吗	0	0	0
6月10日 11:59	不朽2222222222222222	0	0	0
6月10日 11:54	不朽二gkd啊	0	0	0
6月10日 11:50	翻译的不错应该和hoho鸽五五开吧？我就不点进去看了嗷	0	0	0
6月10日 11:49	文章审核中？	0	0	0
6月10日 11:48	兄弟们，我两个箱子开出了非常稀有的马尔斯盾牌不朽	0	0	0
6月10日 11:47	我看V社想吃海产品了???针对我FG	0	0	0
6月10日 11:47	审核中。。。	0	0	0
6月10日 11:43	磨磨唧唧还点不开	0	0	0
6月10日 11:42	别问，读书人的事情怎么能叫偷呢hoho	0	0	0
6月10日 11:42	蝙蝠真滴好惨啊。	0	0	0
6月10日 13:10	？什么时候可以下棋	0	0	0
6月10日 12:09	那些说大屁股，卡尔，大牛史诗级加强的都是骗子！海民才是史诗级加强	0	0	0
6月10日 16:52	地震3天毫无作为，贵司真是牛批，建议关闭游廊哦	1	1	1
6月10日 16:20	求求你们有这时间好好修复一下服务器，好吗？	0	0	0
6月10日 14:48	看了改动才知道连击带攻击加成…几年doto白玩了	0	0	0
6月10日 12:42	斯温还再削弱，真男人	0	0	0
6月10日 12:23	小花仙改回来了？？？	0	0	0
6月10日 11:44	不朽二更新了，我一轮就开出笔仙金笔了！！	0	0	0
6月10日 19:40	NEC什么时候能还回来啊	0	0	0
6月10日 11:59	针对胖头鱼？！	0	0	0
6月10日 11:53	修复自走棋好吗…整天更整天坑	0	0	0
6月10日 21:30	游廊服务器到底归不归完美管，一个服务器崩三天也是长见识	0	0	0
6月10日 12:40	平衡就是：弱的加强，强的削弱。蝙蝠削弱	0	0	0
6月10日 12:39	火龙果这又改回去了，到底是想干啥	0	0	0
6月10日 12:31	好多加强的呀	0	0	0
6月10日 20:41	卡尔史诗级加强！	0	0	0
6月10日 14:05	更半天东西??游廊还是玩不了尼玛嗨！！！！	1	1	1
6月10日 12:00	DOTA27.22c平衡性更新详细内容！SliMinor将于12号开打，新版本，期待一下	0	0	0
6月10日 11:42	我抄完了，你们呢	0	0	0
6月10日 11:15	我给大家翻译一下，更新的意思就是削弱蝙蝠。	0	0	0
6月10日 14:09	死灵法少个技能，加被动回复毛线用哦	0	0	0
6月10日 11:21	总结：黑鸟没被削TK加强了	0	0	0
6月10日 11:13	小仙女左右横跳	0	0	0
6月10日 11:16	真的建议dota2组跟v社反映一下，不要只有大更新这边翻译才跟更新时间同步，小更新最好也同步最好。让dota2看起来更像一个整体而不是仅仅只是一个代理一个分区而已。	0	0	0
6月10日 11:22	那么是在等hoho哥的翻译嘛	0	0	0
6月10日 13:44	稍后抄来更新详解	1	1	1
6月10日 13:51	hoho哥已经翻译出来了，快搬运啊。	0	0	0
6月10日 11:11	服务器问题还管不管了	0	0	0
6月10日 11:20	7.22C现已上线，稍后带来hoho翻译详解！	0	0	0
6月10日 11:12	hoho哥不翻我也不翻了！	0	0	0
6月10日 11:15	在查词典还是等抄作业？	0	0	0
6月10日 11:21	你排版排的是个丁8	1	1	1
6月10日 11:50	绝活都被削了严重怀疑V社在告我峰哥	0	0	0
6月10日 11:11	在，不朽二？	0	0	0
6月10日 11:11	都给我上班	0	0	0
6月10日 11:49	火猫a杖效果不削吗	0	0	0
6月10日 11:48	没关系，每次都在hoho哥那里看	0	0	0
6月10日 11:25	稍后等hoho哥翻译完我再给大家转发	0	0	0
6月10日 11:12	你又炸了	1	1	1
今天 00:07	小扑楞蛾子加强了？	0	0	0
6月10日 12:59	需要聘请翻译吗我可以上	0	0	0
6月10日 12:50	峰哥被针对了	0	0	0
6月10日 12:35	蝙蝠：我又可以多打一会儿钱了	0	0	0
6月10日 12:34	总结一下SF又增强了	0	0	0
6月10日 12:31	“释放烈火精灵不再拥有微施法前摇打断效果”？？？你看看这是人说的话吗？？？？不是??这是机翻吧？原文是“amicrocastpointinterruption”啊WDNMD真就打断啊都	1	1	1
6月10日 12:11	怕被骂，直接在原博编辑翻译，呵呵	0	0	0
6月10日 11:56	不朽二呢？	0	0	0
6月10日 11:56	原来这是官博…	0	0	0
6月10日 11:42	就看懂了卡尔基础护甲+1，简直史诗级加强	0	0	0
6月10日 11:38	免费游戏要求辣么多干嘛	0	0	0
6月10日 11:38	什么时候公布你与hoho哥的合作关系啊	0	0	0
6月10日 11:35	不用了嗷已经看完hoho哥的了	0	0	0
6月10日 11:28	有什么好说的??本子也买了通行证也买了，一到晚上下棋服务器就炸了有什么好说的	0	0	0
6月10日 11:28	我一直都是打东南亚服务器，啥时候国服换成腾讯啥时候玩国服，杠精们都撤了吧。在氪金这个方面V社跟腾讯比没良心到哪里去。	0	0	0
6月10日 11:25	黄牛没解决，服务器又炸了	0	0	0
6月10日 11:22	HOHO哥已经出了，快去抄！	0	0	0
6月10日 11:21	给hoho钱么。	0	0	0
6月10日 11:20	自走棋炸一天了	0	0	0
6月10日 11:14	等一个hoho哥	0	0	0
6月10日 11:13	快点吧，每次都在hoho之后	0	0	0
6月10日 11:11	翻译翻译，什么叫惊喜	0	0	0
6月10日 11:11	等一个转发	0	0	0
6月10日 11:27	求求你了救救游廊吧	0	0	0
6月10日 11:24	他已经翻译完了，抄吧	1	1	1
今天 03:06	小骷髅谁用谁知道	0	0	0
6月10日 16:26	蝙蝠：我有一句笑话不知当不当讲	0	0	0
6月10日 11:42	我还以为今天的更新是修复断线无法重连的问题为什么是更新这个？开开心心玩一把又断开连接！！	0	0	0
6月10日 11:18	到底哪个时候换代理，给个准信。完美可以滚了	1	1	1
6月10日 09:25	《态度》！！！	0	0	0
6月10日 09:25	wdnmd我特么刚到公司，你就开始了？？还让不让人认真工作了	1	1	1
6月10日 10:18	这太早了	0	0	0
6月10日 13:27	《态度》！！！能不能游出预选不知道，但勤奋必不可少！！！	0	0	0
6月10日 09:23	峰哥峰哥，sk玩的不错呀	0	0	0
6月10日 09:27	《努力》	0	0	0
6月10日 10:00	wdnm这也太勤奋了吧	1	1	1
6月10日 10:05	职业态度没得说好吧	0	0	0
6月10日 10:04	《职业》《态度》《勤练》	0	0	0
6月10日 09:32	卧槽勤能补拙！fgnb	0	0	0
6月10日 09:30	FGNB！《态度》拉满了	0	0	0
6月10日 09:29	看看什么是劳模	0	0	0
6月10日 09:26	《职业》《态度》《勤奋》	0	0	0
6月10日 09:24	职业选手YYF	0	0	0
6月10日 10:10	fgnb，为了给p神抽奖让路，甘愿起早床抢傻雕的饭	0	0	0
6月10日 10:16	这态度??比现在那些懒惰的辣鸡选手好100倍	0	1	1
6月10日 10:03	FG上把致敬rotk了	0	0	0
6月10日 15:40	《切入》	0	0	0
6月10日 14:08	昨天被锤的很郁闷	0	0	0
6月10日 09:53	哇峰哥这么早	0	0	0
6月10日 09:25	高强度训练，fgti见啊	0	0	0
6月10日 09:23	fgnb！这职业态度	0	0	0
6月10日 09:23	？？？？？？？？	0	0	0
6月10日 09:50	白日陈江？	0	0	0
6月10日 09:48	态度很端正！	0	0	0
6月10日 09:23	fgnb	0	0	0
6月10日 10:03	？？？？？是你吗fg	0	0	0
6月10日 09:44	fgnb！！！！！	0	0	0
6月10日 09:41	太早了峰哥	0	0	0
6月10日 09:39	卧槽，态度拉满了。	0	0	0
6月10日 09:31	职业精神！	0	0	0
6月10日 09:26	这也太早了，老毕峰真上心了，希望能过ti海选。	0	0	0
6月10日 09:26	《态度》	0	0	0
6月10日 09:25	fg真的nb。	0	0	0
今天 07:27	fgnb加油	0	0	0
6月10日 15:22	今天要2比0！！	0	0	0
6月10日 13:55	fgnb！《态度》拉满	0	0	0
6月10日 13:26	6666	0	0	0
6月10日 13:10	微博看直播？	0	0	0
6月10日 12:49	fgnszdnb	0	0	0
6月10日 12:40	FGNB	0	0	0
6月10日 12:20	认真的fg真帅	0	0	0
6月10日 12:19	或许这就是老一辈对待比赛的态度吧	0	0	0
6月10日 11:58	菜，就要练，反正是瘤子，练得还是敌野师。	0	0	0
6月10日 11:58	千言万语汇成一句fgnb	0	0	0
6月10日 11:44	闻沙而来	0	0	0
6月10日 11:32	峰哥牛逼，态度！	0	0	0
6月10日 11:27	《勤奋》	0	0	0
6月10日 11:26	fgnb!	0	0	0
6月10日 11:26	太勤劳了	0	0	0
6月10日 11:15	fgnb！	0	0	0
6月10日 11:05	这也太早了吧。	0	0	0
6月10日 10:56	早啊，峰哥	0	0	0
6月10日 10:52	你在早一点	0	0	0
6月10日 10:47	fgnb啊	0	0	0
6月10日 10:47	峰哥，我终于知道为什么你能拿ti冠军了	0	0	0
6月10日 10:33	老b你再早点	1	1	1
6月10日 10:29	卧槽上瘾了啊大头哥哥~???fgnb	0	0	0
6月10日 10:28	自律已有成果，勤练带来力量？	0	0	0
6月10日 10:24	《态度》《职业》《专注》《刻苦》	0	0	0
6月10日 10:22	态度满满的	0	0	0
6月10日 10:22	《勤奋但菜》	0	0	0
6月10日 10:20	勤练带来力量	0	0	0
6月10日 10:19	Fg也太勤奋了昨天蝙蝠好几波果断先手小娜迦真的流批	0	0	0
6月10日 10:19	fgnb，ti9夺冠	0	0	0
6月10日 10:16	Fgnb！！	0	0	0
6月10日 10:15	不是这也太早了吧	0	0	0
6月10日 10:15	勤练带来力量！---------yyf《态度》	0	0	0
6月10日 10:10	Wdnmd峰哥这他马9127啊	1	1	1
6月10日 10:10	TI9冠军？	0	0	0
6月10日 10:10	峰哥打得不错峰哥	0	0	0
6月10日 10:10	勤学苦练YYF！	0	0	0
6月10日 10:05	你是谁？	0	0	0
6月10日 10:02	《职业》《态度》《努力》	0	0	0
6月10日 10:01	一个队伍两个ti双冠王	0	0	0
6月10日 10:00	“勤练带来力量”	0	0	0
6月10日 09:59	这把我的??恰恰枫恰恰枫	0	0	0
6月10日 09:59	峰哥也太强壮了吧！！！	0	0	0
6月10日 09:58	这么早？	0	0	0
6月10日 09:58	29/0/2	0	0	0
6月10日 09:56	FGNB！！	0	0	0
6月10日 09:54	明天是不是就早晨6点来了	0	0	0
6月10日 09:53	我TM没看错把这么早	1	1	1
6月10日 09:53	Fgnb!!!	0	0	0
6月10日 09:53	Fgnc	0	0	0
6月10日 09:52	《健康》《勤奋》《专业》	0	0	0
6月10日 09:51	真打职业啊，太勤劳了	0	0	0
6月10日 09:50	wdnm这也太早了吧嘴上说着无所谓其实比谁都认真勤练带来力量fgnb！	1	1	1
6月10日 09:49	我要签名书《态度》	0	0	0
6月10日 09:49	刚上课就开播了还让不让人好好上课了	0	0	0
6月10日 09:49	这好屌！	1	1	1
6月10日 09:48	这才是职业精神吗	0	0	0
6月10日 09:47	结果怎么样不重要，重要的是态度！！	0	0	0
6月10日 09:47	万一游出了预选赛	0	0	0
6月10日 09:46	《称霸》	0	0	0
6月10日 09:45	fgnb!进ti我送一百个宇宙飞船，记住我id，乌龟莎姐	0	0	0
6月10日 09:45	这尼玛也太早了吧	1	1	1
6月10日 09:44	卧槽??fgnb??这么早的喽	0	0	0
6月10日 09:44	太早了呀，峰哥	0	0	0
6月10日 09:43	牛逼了啊……	0	0	0
6月10日 09:43	《敬业》	0	0	0
6月10日 09:42	《练》《不丢人》	0	0	0
6月10日 09:40	我也想说，我他吗刚到公司拉完屎，准备干活儿，胖头鱼就来了。	1	1	1
6月10日 09:40	早起的鱼儿有牛吃？	0	0	0
6月10日 09:40	路人转粉，成绩怎么样先不说，态度没毛病。前几天峰哥那句我的志气就是拿了ti冠军，真的很有气魄！	0	0	0
6月10日 09:40	唯一粉丝牌子给了峰哥，这态度	0	0	0
6月10日 09:39	什么情侣？	0	0	0
6月10日 09:39	《态度》《职业》	0	0	0
6月10日 09:38	FGNB大清早就来了	0	0	0
6月10日 09:38	《态度》《努力》	0	0	0
6月10日 09:38	fgnb！别人还在划的时候，峰哥已经开始单排了。《严格》、《态度》	0	0	0
6月10日 09:37	只能说fgnb	0	0	0
6月10日 09:36	天啦，老毕枫，你也太励志了呀，果然成功不是随随便便的事情，服了	1	1	1
6月10日 09:36	fgnb！态度拉满	0	0	0
6月10日 09:36	打职业的小兄弟们往后稍稍！！！	0	0	0
6月10日 09:36	态度！！！不进ti天理不容.	0	0	0
6月10日 09:35	你个老比打职业呢！哦对..真在打职业	1	1	1
6月10日 09:34	咋回事呢	0	0	0
6月10日 09:34	就算打不过，至少态度已经摆出来了。	0	0	0
6月10日 09:34	这也太早了吧	0	0	0
6月10日 09:33	这也太早了	0	0	0
6月10日 09:32	从早上9.30干到晚上，这态度，老一辈职业选手真的牛批	0	0	0
6月10日 09:32	这么早的风哥？	0	0	0
6月10日 09:32	卧槽，FGNB！这也太早	0	0	0
6月10日 09:32	Ggby	0	0	0
6月10日 09:31	fgfg，你当年大职业的时候都没有这么勤快吧	0	0	0
6月10日 09:31	怎么这么早！	0	0	0
6月10日 09:31	真就备战ti9啊都	0	0	0
6月10日 09:31	fgnb！！！	0	0	0
6月10日 09:31	态度！fgnb	0	0	0
6月10日 09:30	峰哥这也太认真工作了吧	0	0	0
6月10日 09:30	《认真》	0	0	0
6月10日 09:30	fg早啊	0	0	0
6月10日 09:30	卧槽，勤学苦练月月丰	0	0	0
6月10日 09:30	太早了。。	0	0	0
6月10日 09:29	你这快赶上我上班了…	0	0	0
6月10日 09:29	？？？？？？？？？？	0	0	0
6月10日 09:29	《再添一冠》	0	0	0
6月10日 09:29	健康哥？	0	0	0
6月10日 09:29	我还准备看造价书呢，这可咋办呢	0	0	0
6月10日 09:29	?????????????	0	0	0
6月10日 09:28	《卧槽》	0	0	0
6月10日 09:28	勤学苦练歪歪爱抚	0	0	0
6月10日 09:28	？？？？峰哥牛逼	0	0	0
6月10日 09:28	我日老比这么早奔着ti冠军去的吗	1	1	1
6月10日 09:28	这么早？？	0	0	0
6月10日 09:27	老b也太勤奋了吧	1	1	1
6月10日 09:27	勤学苦练月夜枫	0	0	0
6月10日 09:27	这么早，枫哥牛逼	0	0	0
6月10日 09:26	牛批我刚到公司拉屎你就开始了？	0	0	0
6月10日 09:26	健康哥卧槽	0	0	0
6月10日 09:26	认真的峰哥好帅！	0	0	0
6月10日 09:26	你就是健康哥？	0	0	0
6月10日 09:26	？？？？你特么再早点？	0	0	0
6月10日 09:25	FG你也忒早了吧	0	0	0
6月10日 09:25	《勤奋--你以为我是靠天赋》	0	0	0
6月10日 09:25	这么认真的枫哥，pink了	0	0	0
6月10日 09:25	峰哥牛逼	0	0	0
6月10日 09:25	峰哥拿出打职业的态度了，fgnb	0	0	0
6月10日 09:24	老狗这么早？	1	1	1
6月10日 09:24	卧槽，越来越早了	0	0	0
6月10日 09:24	峰哥这么拼吗	0	0	0
6月10日 09:24	你再早点	0	0	0
6月10日 09:24	峰哥你到底睡醒了没	0	0	0
6月10日 09:23	wdnmd敬业	1	1	1
6月10日 09:23	忒勤奋了啊，上海哭了	0	0	0
6月10日 09:23	老比恰早饭？	1	1	1
6月10日 09:23	FGNB这么早	0	0	0
6月10日 09:23	这尼玛才几点	1	1	1
6月10日 09:23	这么早卧槽	0	0	0
