time	text	annotator A	annotator B	annotator C	
1月21日 21:22	本来挺同情这女的，但是看到是湖北女人就不同情了。那的都是些要钱不要命的货。	0	0	0	
1月21日 20:56	我是USERNAME老婆的话就这么干，让女的进监狱，吐出这几年的钱，男的让其身败名裂，谁都别想好过	0	0	0	
1月21日 20:50	USERNAME非把小三送监狱不是他有多渣，而是他脑子到底有多不好使。估计是被逼急眼了	0	1	1	
1月21日 20:46	都是嫖客，何必五十步笑百步	1	1	1	
1月21日 12:29	是因为你女朋友跟这个小三是好闺蜜吗？	0	0	0	
1月21日 10:10	为什么我觉得他没有错。如果是我我可能也会这么做我太坏了？？	0	0	0	
1月21日 08:25	听说你拉偏架你女朋友跟吴小三是闺蜜	0	0	0	
1月19日 12:02	搜不到你微博了	0	0	0	
1月19日 12:00	搜不到你了哈哈哈哈	0	0	0	
1月19日 11:59	USERNAME消失了？？？	0	0	0	
1月19日 11:47	你的微博搜索不到????？？？？？？？太恐怖	0	0	0	
1月19日 11:46	为啥在微博搜不到你了！	0	0	0	
1月19日 11:46	你的微博都搜不到了，真是坏的很呢	0	1	0	
1月19日 11:45	怎么突然少了一条微博啊宝贝	0	0	0	
1月19日 00:49	牛逼牛逼	0	0	0	
3月4日 15:12	我支持你和洁琼USERNAME的恋情，加油USERNAME哥哥	0	0	0	
2月7日 18:38	自己弄垮自己家电影，USERNAME，USERNAME，情圣，凉	0	1	1	
1月25日 17:35	你家炸了	0	1	1	
1月25日 16:50	你们家炸了，该不是USERNAME安排你了吧？？？？？	0	1	1	
1月23日 10:43	你爹王建林要是保养小三，你会这么想吗？你就是一个富二代而已，没有王建林，你啥也不是知道吗。	0	0	0	
1月22日 04:19	看了那个女孩的生活记录，比USERNAME的女友强多了，哈哈哈，王的历任女友被拍都是去吃街边烤串，不然就买个包	0	0	0	
1月21日 22:55	小三就是小三USERNAME居然帮小三说话？小三的被同情和被原谅??是所有人的悲哀	0	0	0	
1月21日 22:22	USERNAME给七年的小三海外购房一直努力的拍戏赚钱不停的打款养她，也算是对得起了！成龙比USERNAME更差！USERNAME你怎么不说说成龙?男人不能保证结婚不出轨的，关键是要对得起老婆，也要对得起情人！USERNAME你能保证你以后结婚了不出轨吗	0	0	0	
1月21日 18:29	聪B，给你前女友打钱了，一个人十亿，别忘了陈雅婷	0	1	1	
1月21日 18:10	这女的不知道搞了他多少???一个公众人物能不惜牺牲自己的名誉给她送监狱去???只是没有女的翻来覆去勒索你吧	0	0	0	
1月21日 14:05	你是不是也都从她那个闺蜜嘴里听来的种种？她俩是闺蜜，肯定说自己闺蜜的好，	0	0	0	
1月21日 10:34	快去把陈雅婷闺蜜那个三儿弄出来呀	0	0	0	
1月21日 08:38	这个小三原来是你现女友的闺蜜	0	0	0	
1月21日 08:35	安全第一，比富第二。	0	0	0	
1月21日 07:54	都不是好东西，谁也不要比比谁。	0	0	0	
1月21日 01:40	十个亿分手费谁给的起啊，USERNAME你说是不是	0	0	0	
1月19日 00:49	哇哇哇	0	0	0	
3月20日 16:33	最看不惯USERNAME	0	1	1	
3月4日 14:48	那啥接琼妹子的是你吗忧伤[唉]	0	0	0	
2月8日 13:42	我天啊，我才知道USERNAME的热搜你弄出来的他的电影被撤的万达投资的电影	0	0	0	
1月24日 23:57	借USERNAME哥哥的平台，曝光个小三，这女人自己离婚后，就开始做小三，专门勾引别人老公，不断骗钱，破坏别人家庭，害的原配得了抑郁症自残，几次想自杀，期间还害原配流产。这种小三，一定要曝光！！不然社会还有公道可言吗？	0	1	0	
1月24日 18:28	（转）??本来还觉得USERNAME三观正，从USERNAME事件看，USERNAME也是个拎不清的主儿，一味只知道同情弱者，至于弱者对不对，占理不占理，要脸不要脸，他可是不管。当然也有可能不是他同情心泛滥，只是因为有私交，女朋友的闺蜜嘛。	0	0	0	
21分钟前	往后余生去给日本过六一吧呵	1	1	1	
6月10日 05:47	台湾小泽玛利亚	1	1	1	
6月10日 05:49	日本人器大活好嘻嘻	1	1	1	
6月10日 05:49	日本人活好才嫁的	1	1	1	
6月10日 08:27	黑泽USERNAME？	0	0	0	
6月10日 09:07	USERNAME姐姐，我做的纪录片《Hi手艺》也拍过胡小军以及他为赤壁做的剑	0	0	0	
6月10日 09:11	USERNAME姐姐为非遗手艺人打call，这期节目中介绍的胡小军为电影赤壁铸剑，他也是纪录片手艺拍过的网红铸剑师哦。胡小军接受茂茂采访时说，剑气，侠气都是中国之气	0	0	0	
6月10日 10:04	和USERNAME姊姊一起助力环保公益！	0	0	0	
6月10日 10:26	人还是喜欢的就是把泪沟填掉了整个脸都很不自然显得很没有灵魂苹果肌也有点假	0	0	0	
6月10日 11:09	支持你.人美心更美.	0	0	0	
6月10日 11:13	这个签签儿摆的很随意啊	0	0	0	
6月10日 11:48	请问这是日本人的媳妇的微博吗？（单纯问一下，圣母??远离我谢谢）	0	0	0	
6月10日 12:04	以后就叫黑木耳USERNAME了，嫁给日本人，以后不要来中国捞金的	1	1	1	
6月10日 13:02	我的梦想就是干个日本妞，为国争光，你到好，居然嫁给日本人，你让我怎么说？	1	1	1	
6月10日 16:32	作为中国的情人，你却嫁了个喜欢各种动作的日本人，你是否该露奶谢罪呢	1	1	1	
6月1日 00:04	儿童节快乐	0	0	0	
6月1日 00:07	你是我姐姐说什么都算mua	0	0	0	
6月1日 00:36	六一即将到来跟着我们的明星志愿者大使USERNAME姐姐一起送爱送温暖吧	0	0	0	
6月1日 00:37	愿我们健康快乐顺心加油哟	0	0	0	
6月1日 00:42	好漂亮	0	0	0	
6月1日 01:54	我喜欢你	0	0	0	
6月1日 02:58	要恰饭的嘛	0	0	0	
6月1日 03:26	六一儿童节快乐，我踩着七彩祥云来看你了，顺便再来个托马斯倒立螺旋么么哒给你	0	0	0	
6月1日 03:27	越来越美丽	0	0	0	
6月1日 05:06	芊芊素手，犹如柔荑，柔中有刚，巾帼须眉	0	0	0	
6月1日 05:26	老还这么白，保养的好啊！	0	0	0	
6月1日 06:53	USERNAME姐姐	0	0	0	
6月1日 07:00	六月一日快乐	0	0	0	
6月1日 07:01	早上好USERNAME姐姐	0	0	0	
6月1日 07:06	广告了，飘过	0	0	0	
6月1日 07:09	祝天下的六一儿童节快乐！你们就是未来的阳光！祝USERNAME姐姐你天天开心！	0	0	0	
6月1日 07:12	祝天下的小朋友们六一儿童节快乐！你们就是未来的太阳！祝USERNAME姐姐你天天开心！	0	0	0	
6月1日 07:19	USERNAME阿姨还是这么美。。。	0	0	0	
6月1日 08:02	发掘出	0	0	0	
6月1日 08:30	美丽优雅的USERNAME，希望能跟你一样留住青春呀！	0	0	0	
6月1日 09:55	我用了olay素颜霜，干干的，不好用。	0	0	0	
6月1日 10:13	我喜欢你N年，可惜只能心里默默喜欢。	0	0	0	
6月1日 10:31	姐姐爱你	0	0	0	
6月1日 11:27	囊中羞涩啊	0	0	0	
6月1日 11:45	USERNAME姐姐儿童节快乐	0	0	0	
6月1日 12:11	USERNAME姐节日快乐哇	0	0	0	
6月1日 12:22	"我記得""赤壁""的小喬啊,你演得不錯."	0	0	0	
6月1日 12:37	USERNAME姐姐鸭	0	0	0	
6月1日 12:47	USERNAME姐姐好美～	0	0	0	
6月1日 12:47	姐姐你做广告丫	0	0	0	
6月1日 13:43	玲玲。	0	0	0	
6月1日 14:45	美美哒～	0	0	0	
6月1日 14:54	爱你??	0	0	0	
6月1日 14:57	六一儿童节快乐，哈哈哈	0	0	0	
6月1日 15:00	总有人问我为什么喜欢USERNAME，我回了一句，我把爱给了她，换来的是，什么是爱情的真谛，除了身体，还有灵魂的升华	0	0	0	
6月1日 15:20	USERNAME姐，有人造你的谣言，我去揍他！	0	0	0	
6月1日 19:39	女神，晚上好！永远爱你	0	0	0	
6月1日 20:56	USERNAME姐姐爱心大使	0	0	0	
6月1日 21:42	寻USERNAME老师以婚房筹钱给母亲治病青岛市北人希望USERNAME姐姐可以帮我联系USERNAME老师可带房产和病人材料也祝USERNAME姐姐六一快乐	0	0	0	
6月1日 22:50	香水你	0	0	0	
6月1日 23:12	早安USERNAME姐姐	0	0	0	
6月1日 23:50	该结婚了	0	0	0	
6月2日 08:24	以前不明白黑粉都是什么心态，也不明白键盘侠是什么心态，但是接触之后我了解到，他们的思维是这样的，有时候和他们解释他们也不是真的想听，难怪你评论这么少，人美是非多啊，不要理他们就完了，花很大的精力，干些莫名其妙的事，哎，	0	0	0	
6月2日 09:11	做梦梦到USERNAME了	0	0	0	
6月2日 11:27	阿玲，六一儿童节快乐，天天快乐！你是美丽、温柔的绽放可爱星。??	0	0	0	
6月2日 14:35	USERNAME姐姐童心未泯哈哈哈	0	0	0	
6月2日 17:31	USERNAME姐姐，我是你的铁粉，明天是我的生日，可以给我发个祝福吗？	0	0	0	
6月2日 17:59	肯定效果不错	0	0	0	
6月2日 20:55	姐姐可以开小红书吗	0	0	0	
6月2日 20:56	USERNAME找个好人就嫁了吧	0	0	0	
6月2日 21:13	USERNAME姐姐工作狂	0	0	0	
6月2日 23:24	晚安了姐姐	0	0	0	
6月3日 01:32	刚刚看了USERNAME姐姐用USERNAME滤镜制作自己的童年照，希望“小S”不要看到，不然又热闹了。	0	0	0	
6月3日 01:41	大姐，你不发了张12岁照片在哪啊？	0	0	0	
6月3日 07:20	姐姐祝你越来越好，嗯，突然觉得不应该说太多，你只要感觉到我会支持你就好，加油	0	0	0	
6月3日 09:53	USERNAME姐姐真漂亮	0	0	0	
6月3日 17:39	USERNAME姐姐超美的	0	0	0	
6月3日 17:55	USERNAME，站起来	0	0	0	
6月3日 22:18	姐姐加油，祝福您	0	0	0	
6月3日 22:21	USERNAME姐姐，加油，祝福您哦	0	0	0	
6月3日 22:23	USERNAME姐姐爱你，加油，祝福您快乐幸福健康哦	0	0	0	
6月5日 14:22	女神心灵美，人更美今天我生日翻一下	0	0	0	
6月5日 14:22	以前我爸想娶你，现在我想娶你，我估计以后我儿子都想娶你USERNAME姐姐	0	0	0	
6月5日 14:23	滚去日本吧	1	1	1	
6月5日 14:26	谢谢USERNAME姐姐分享！出行要尽量减少一次性用品浪费和污染呦，，和USERNAME姐姐一起晴朗地球????	0	0	0	
6月5日 14:27	夏天，有点儿热，你要注意防暑降温，冰凉解渴，喝点绿豆粥，少吃冰激淋，跑步的时候，少跑两公里……有空多和我互动，没空就算了……	0	0	0	
6月5日 14:27	[萌][萌]	0	0	0	
6月5日 14:29	高考的加油，一起为了美好的地球	0	0	0	
6月5日 14:30	可爱的姐姐	0	0	0	
6月5日 14:31	慰安妇USERNAME	1	1	1	
6月5日 14:56	USERNAME姐，什么时候结婚啊？	0	0	0	
6月5日 15:10	台日亲和，您真牛??tony马	1	1	1	
6月5日 15:56	好像以前我有个同学叫玲。	0	0	0	
6月5日 15:57	女神，下午好！永远支持你！永远爱你！	0	0	0	
6月5日 16:00	怎么还不结婚，我都愁	0	0	0	
6月5日 16:04	商女不知亡国恨，隔江犹唱后庭花	1	0	1	
6月5日 16:10	爱你哟，么么哒	0	0	0	
6月5日 16:11	我心爱的USERNAME姐姐，我一直单身未婚，在爱你等您好久好久了，回来嫁给我吧????????????????????????????????????????????	0	0	0	
6月5日 16:33	支持玲姐	0	0	0	
6月5日 16:35	USERNAME姐姐下午好	0	0	0	
6月5日 16:35	喜欢USERNAME妹妹，	0	0	0	
6月5日 16:36	USERNAME好美	0	0	0	
6月5日 16:36	喜欢USERNAME妹妹	0	0	0	
6月5日 16:48	USERNAME姐姐加油！	0	0	0	
6月5日 17:00	大爱无疆	0	0	0	
6月5日 17:48	嫁个日本鬼子早晚要出事??看吧	1	1	1	
6月5日 18:04	USERNAME我爱妳。	0	0	0	
6月5日 18:22	啊啊啊	0	0	0	
6月5日 18:54	一起保护自然环境…	0	0	0	
6月5日 20:32	接下来国内各大酒店将不主动提供一次性用品，爱护环境从你我做起，从点滴做起…爱护我们共同的家园??	0	0	0	
6月5日 22:58	大姐姐，儿童节快乐	0	0	0	
6月5日 23:29	喜欢姐姐这个发型	0	0	0	
6月5日 23:41	USERNAME	0	0	0	
6月5日 23:49	USERNAME姐姐，我暗恋你很久了。	0	0	0	
6月6日 03:04	一起环保加油啊	0	0	0	
6月6日 07:53	小乔，要努力变强	0	0	0	
6月6日 10:47	1417	0	0	0	
6月6日 13:31	USERNAME姐姐爱你，加油，祝福您哦	0	0	0	
6月6日 16:23	华为手机这么模糊吗	0	0	0	
6月6日 17:31	VEGAN	0	0	0	
6月6日 19:17	日本的？？？？？why？？？？？	1	0	1	
6月6日 19:17	前排，祝福	0	0	0	
6月6日 19:18	日本的？	1	0	1	
6月6日 19:18	唉，USERNAME姐都结婚了，什么时候才到我吖	0	0	0	
6月6日 19:18	居然结婚了，不可原谅！	0	0	0	
6月6日 19:22	谢济南。。莱芜	0	0	0	
6月6日 19:23	看上他啥了	0	0	0	
6月6日 19:23	幸福快乐	0	0	0	
6月6日 19:24	幸福来得太突然	0	0	0	
6月6日 19:24	幸福了	0	0	0	
6月6日 19:25	祝福！??有了伴的未来更美好！	0	0	0	
6月6日 19:31	微博评论不到500？	0	0	0	
6月6日 19:31	你好美	0	0	0	
6月6日 19:32	结婚了???啊啊啊啊啊	0	0	0	
6月6日 19:34	還記得USERNAME姐姐在《赤壁》裡的造型超級溫婉美麗	0	0	0	
6月6日 19:34	这是为你宣布结婚做的铺垫嘛	0	0	0	
6月6日 19:35	居然嫁了个日本人	1	0	1	
6月6日 19:37	为什么迪士尼的米奇米妮都没看我一眼	0	0	0	
6月6日 19:38	好美，好有气质	0	0	0	
6月6日 19:38	女神姐姐爱你	0	0	0	
6月6日 19:40	女神姐姐婚后要好好照顾好自己哦啊好希望我是一个有钱的男人可以把姐姐娶回家。你是我见过最心仪的女人了。所以新婚一定要幸福哦！	0	0	0	
6月6日 19:40	为什么评论这么少	0	0	0	
6月6日 19:41	看到USERNAME和一个日本人结婚，可能我还不够包容，想假装祝福一下也做不到，抱歉！	1	0	1	
6月6日 19:41	喜欢你，USERNAME女神	0	0	0	
6月6日 19:41	中国没有男的吗	0	0	0	
6月6日 19:46	赤壁良缘	0	0	0	
6月6日 19:46	第一次发现普通话没有台湾口音的	0	0	0	
6月6日 19:47	我猜姐姐你明天会结婚	0	0	0	
6月6日 19:47	赤壁还让你遇见爱情！恭喜！要幸福一辈子！??	0	0	0	
6月6日 19:48	太贵了，我可能买不起	0	0	0	
6月6日 19:49	日本狗	1	1	1	
6月6日 19:51	评论区好好看	0	0	0	
6月6日 19:53	厉害，非物质文化遗产	0	0	0	
6月6日 19:53	原来早有准备	0	0	0	
6月6日 19:53	原来5月27号就已经提前说了这个	0	0	0	
6月6日 19:54	这谁修的啊……技术不行呀	0	0	0	
6月6日 19:57	姐姐结婚了	0	0	0	
6月6日 20:00	wdm这是大预言家啊//:USERNAME姐，什么时候结婚啊？//:USERNAME姐，什么时候结婚啊？	0	0	0	
6月6日 20:00	去印度吧，那里干净，好宣传	0	0	0	
6月6日 20:01	USERNAME姐姐好美	0	0	0	
6月6日 20:02	嫁给了日本人哎	1	0	1	
6月6日 20:03	漂亮姐姐结婚了呢加油男才女貌。	0	0	0	
6月6日 20:04	漂亮姐姐加油	0	0	0	
6月6日 20:08	我大济南耶USERNAME姐姐什么时候来的济南	0	0	0	
6月6日 20:08	好美啊	0	0	0	
6月6日 20:12	赶紧生USERNAME??	0	0	0	
6月6日 20:13	好的姐姐爱你	0	0	0	
6月6日 20:13	这个男的不好看	0	1	1	
6月6日 20:14	恭喜恭喜早生贵子哈！	0	0	0	
6月6日 20:14	波多老师回日本了	0	1	1	
6月6日 20:14	中国体育彩票，在中奖的同时，支持公益事业！每日2.0/3.0稳单推荐，一对一制定方案，提供便捷购彩	0	0	0	
6月6日 20:14	居然嫁给日本狗！	1	1	1	
6月6日 20:14	从此收复弯弯的理想与我无关	0	0	0	
6月6日 20:16	字真好看！如其人！祝福！	0	0	0	
6月6日 20:17	和USERNAME姐姐一起助力环保~女神真的是人美心善啦~繁忙工作也要多注意休息！	0	0	0	
6月6日 20:18	如果你还在家给小日本，我见到你一次就骂你一次。	1	1	1	
6月6日 20:18	USERNAME你什么时候结婚呀	0	0	0	
6月6日 20:19	喜欢日本人的技……？	1	1	1	
6月6日 20:22	买了两瓶用完了也没效果，羡慕皮肤白的	0	0	0	
6月6日 20:27	8年前	0	0	0	
6月6日 20:27	少不了结婚啊！	0	0	0	
6月6日 20:28	你啥时候来济南的！	0	0	0	
6月6日 20:28	哎，急啥呢	0	0	0	
6月6日 20:29	是跟言承旭吗	0	0	0	
6月6日 20:31	被猪拱了	1	0	1	
6月6日 20:32	恭喜！女神收获自己的幸福！	0	0	0	
6月6日 20:34	哎，取消关注了，再见了，女神.	0	1	0	
